,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,Simplified_Title,course_title_l,keywords
2446,2446,2446,2446,2446,664764,Mike G's Beginner Drum Course: Part 2,https://www.udemy.com/drumlessons2/,TRUE,40,305,0,23,All Levels,2.5 hours,2016-03-10T06:33:48Z,Musical Instruments,mike gs beginner drum course 2,mike g's beginner drum course: part 2,"['beginner drum course', 'beginner drum', 'mike beginner drum', 'drum', 'drum course', 'mike beginner', 'beginner', 'mike', 'course']"
2447,2447,2447,2447,2447,854690,Instant Harmonica - play Summertime + Drunken Sailor now!,https://www.udemy.com/instant-harmonica-play-summertime-and-drunken-sailor-now/,TRUE,40,26,2,20,All Levels,1.5 hours,2016-07-24T15:55:44Z,Musical Instruments,instant harmonica  play summertime  drunken sailor now,instant harmonica - play summertime + drunken sailor now!,"['harmonica play summertime', 'instant harmonica', 'instant harmonica play', 'harmonica', 'harmonica play', 'play summertime drunken', 'summertime drunken sailor', 'summertime drunken', 'play summertime', 'drunken sailor']"
2448,2448,2448,2448,2448,201894,Add Slide To Your Guitar Playing,https://www.udemy.com/add-slide-to-your-guitar-playing/,TRUE,20,75,2,27,All Levels,44 mins,2014-05-28T17:32:53Z,Musical Instruments,add slide guitar playing,add slide to your guitar playing,"['slide guitar playing', 'slide guitar', 'add slide guitar', 'slide', 'add slide', 'guitar playing', 'guitar', 'playing', 'add']"
2449,2449,2449,2449,2449,743970,Piano With Willie: Piano Chords Vol. 2,https://www.udemy.com/piano-with-willie-piano-chords-vol-2/,TRUE,40,32,2,11,Intermediate Level,1.5 hours,2016-04-13T06:45:40Z,Musical Instruments,piano willie piano chords vol 2,piano with willie: piano chords vol. 2,"['willie piano chords', 'piano chords', 'piano chords vol', 'piano willie piano', 'willie piano', 'chords', 'piano willie', 'piano', 'chords vol', 'willie']"
2450,2450,2450,2450,2450,210020,Drum Lessons For Beginners,https://www.udemy.com/drum-lessons-for-beginners/,TRUE,50,70,2,17,Beginner Level,1.5 hours,2014-05-17T18:24:30Z,Musical Instruments,drum lessons beginners,drum lessons for beginners,"['drum lessons beginners', 'drum lessons', 'drum', 'lessons beginners', 'beginners', 'lessons']"
2451,2451,2451,2451,2451,263672,Classical Guitar Finger-Picking: Right Hand Arpeggios,https://www.udemy.com/guitar-lessons/,TRUE,195,200,11,19,All Levels,2 hours,2014-07-24T19:17:09Z,Musical Instruments,classical guitar fingerpicking right hand arpeggios,classical guitar finger-picking: right hand arpeggios,"['right hand arpeggios', 'hand arpeggios', 'guitar finger picking', 'classical guitar finger', 'arpeggios', 'finger picking right', 'guitar finger', 'picking right hand', 'finger picking', 'right hand']"
2452,2452,2452,2452,2452,411986,"Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle",https://www.udemy.com/learn-acoustic-guitar-beginners-course/,TRUE,30,478,3,31,Beginner Level,42 mins,2015-02-06T10:46:51Z,Musical Instruments,rapidly learn  master acoustic guitar classic fingerstyle,"rapidly learn & master acoustic guitar, classic fingerstyle","['guitar classic fingerstyle', 'master acoustic guitar', 'acoustic guitar classic', 'classic fingerstyle', 'acoustic guitar', 'guitar classic', 'learn master acoustic', 'master acoustic', 'fingerstyle', 'rapidly learn master']"
2453,2453,2453,2453,2453,139778,Play tunes on harmonica and learn how to bend some notes,https://www.udemy.com/benhewlettharmonicatuitionb3/,TRUE,35,73,2,16,Beginner Level,2 hours,2014-03-09T22:32:54Z,Musical Instruments,play tunes harmonica learn bend notes,play tunes on harmonica and learn how to bend some notes,"['harmonica learn bend', 'harmonica learn', 'play tunes harmonica', 'tunes harmonica learn', 'tunes harmonica', 'harmonica', 'learn bend notes', 'bend notes', 'learn bend', 'bend']"
2454,2454,2454,2454,2454,933816,Instant Harmonica - play Yesterday + Scarborough Fair today!,https://www.udemy.com/instant-harmonica-play-yesterday-scarborough-fair-today/,TRUE,40,33,5,26,All Levels,2 hours,2016-08-26T19:51:47Z,Musical Instruments,instant harmonica  play yesterday  scarborough fair today,instant harmonica - play yesterday + scarborough fair today!,"['harmonica play yesterday', 'harmonica play', 'instant harmonica play', 'harmonica', 'instant harmonica', 'play yesterday scarborough', 'scarborough fair today', 'scarborough fair', 'yesterday scarborough', 'yesterday scarborough fair']"
2455,2455,2455,2455,2455,676432,Violin lessons for beginners,https://www.udemy.com/violin-lessons-for-beginners/,TRUE,20,59,6,15,Beginner Level,1 hour,2015-11-25T21:56:34Z,Musical Instruments,violin lessons beginners,violin lessons for beginners,"['violin lessons beginners', 'violin lessons', 'violin', 'lessons beginners', 'beginners', 'lessons']"
2456,2456,2456,2456,2456,42255,Old-Time Banjo for the Absolute Beginner,https://www.udemy.com/old-time-banjo-for-the-absolute-beginner/,TRUE,25,192,21,17,Beginner Level,1.5 hours,2014-03-12T15:55:49Z,Musical Instruments,oldtime banjo absolute beginner,old-time banjo for the absolute beginner,"['banjo absolute beginner', 'old time banjo', 'banjo', 'banjo absolute', 'time banjo', 'time banjo absolute', 'absolute beginner', 'beginner', 'old time', 'old']"
2457,2457,2457,2457,2457,112602,"Learn Guitar The Easy Way, It's Faster",https://www.udemy.com/learn-guitar-the-easy-way-its-faster/,TRUE,25,57,2,16,Beginner Level,4.5 hours,2013-11-14T17:47:35Z,Musical Instruments,learn guitar easy way faster,"learn guitar the easy way, it's faster","['learn guitar easy', 'learn guitar', 'guitar easy', 'guitar easy way', 'guitar', 'easy way faster', 'faster', 'learn', 'easy way', 'easy']"
2458,2458,2458,2458,2458,607360,Learn Oud 2,https://www.udemy.com/oud-lessons/,TRUE,20,81,11,27,Intermediate Level,3 hours,2015-09-10T19:39:22Z,Musical Instruments,learn oud 2,learn oud 2,"['learn oud', 'oud', 'learn']"
2459,2459,2459,2459,2459,521440,The Essentials of Acoustic Guitar Strumming Patterns,https://www.udemy.com/strumming-mastery/,FALSE,Free,2995,51,19,Beginner Level,1 hour,2015-07-01T22:48:40Z,Musical Instruments,essentials acoustic guitar strumming patterns,the essentials of acoustic guitar strumming patterns,"['guitar strumming patterns', 'strumming patterns', 'acoustic guitar strumming', 'guitar strumming', 'strumming', 'essentials acoustic guitar', 'acoustic guitar', 'guitar', 'acoustic', 'essentials acoustic']"
2460,2460,2460,2460,2460,198692,Acoustic Guitar After The Basics,https://www.udemy.com/acoustic-guitar-after-the-basics/,TRUE,45,181,17,25,Intermediate Level,2.5 hours,2014-11-20T09:38:59Z,Musical Instruments,acoustic guitar basics,acoustic guitar after the basics,"['acoustic guitar basics', 'acoustic guitar', 'guitar basics', 'guitar', 'acoustic', 'basics']"
2461,2461,2461,2461,2461,825186,Bossa Nova - Guitar for Beginners,https://www.udemy.com/bossanovaguitarforbeginners/,TRUE,20,589,6,8,Beginner Level,1 hour,2016-04-19T15:46:43Z,Musical Instruments,bossa nova  guitar beginners,bossa nova - guitar for beginners,"['bossa nova guitar', 'nova guitar beginners', 'bossa nova', 'nova guitar', 'guitar beginners', 'bossa', 'guitar', 'nova', 'beginners']"
2462,2462,2462,2462,2462,743932,Piano With Willie: Piano Chords Vol. 1,https://www.udemy.com/piano-with-willie-piano-chords-vol-1/,TRUE,40,48,4,14,Beginner Level,2 hours,2016-04-13T06:42:25Z,Musical Instruments,piano willie piano chords vol 1,piano with willie: piano chords vol. 1,"['willie piano chords', 'piano chords', 'piano chords vol', 'piano willie piano', 'willie piano', 'piano willie', 'chords', 'piano', 'chords vol', 'willie']"
2463,2463,2463,2463,2463,586490,Instant Harmonica - play Summertime in 8 fun & easy lessons,https://www.udemy.com/instant-harmonica-play-summertime-in-8-fun-easy-lessons/,TRUE,40,81,7,11,Beginner Level,1 hour,2015-08-19T19:29:18Z,Musical Instruments,instant harmonica  play summertime 8 fun  easy lessons,instant harmonica - play summertime in 8 fun & easy lessons,"['harmonica play summertime', 'harmonica play', 'instant harmonica play', 'harmonica', 'instant harmonica', 'play summertime', 'play summertime fun', 'fun easy lessons', 'summertime fun easy', 'easy lessons']"
2464,2464,2464,2464,2464,459804,Learn to Play the Tuba: Beginner to Pro in Under Five Hours!,https://www.udemy.com/beginner-tuba/,TRUE,50,225,19,106,All Levels,6 hours,2015-04-15T18:02:45Z,Musical Instruments,learn play tuba beginner pro hours,learn to play the tuba: beginner to pro in under five hours!,"['learn play tuba', 'play tuba beginner', 'tuba beginner pro', 'play tuba', 'tuba beginner', 'tuba', 'learn play', 'beginner pro hours', 'beginner pro', 'play']"
2465,2465,2465,2465,2465,199500,Play Autumn Leaves' falling notes on piano with no reading!,https://www.udemy.com/autumnleaves/,TRUE,30,438,10,12,Intermediate Level,34 mins,2014-04-29T01:19:05Z,Musical Instruments,play autumn leaves falling notes piano reading,play autumn leaves' falling notes on piano with no reading!,"['play autumn leaves', 'leaves falling notes', 'notes piano reading', 'piano reading', 'falling notes piano', 'autumn leaves falling', 'play autumn', 'falling notes', 'notes piano', 'leaves falling']"
2466,2466,2466,2466,2466,644654,Learn Basics of South Indian Carnatic Flute - Level 2,https://www.udemy.com/carnatic-flute-basics/,TRUE,180,152,21,91,Beginner Level,4.5 hours,2016-03-03T21:20:36Z,Musical Instruments,learn basics south indian carnatic flute  level 2,learn basics of south indian carnatic flute - level 2,"['indian carnatic flute', 'carnatic flute level', 'carnatic flute', 'flute level', 'flute', 'basics south indian', 'south indian carnatic', 'indian carnatic', 'learn basics south', 'learn basics']"
2467,2467,2467,2467,2467,146450,A Year's Worth of Piano Lessons in One Weekend,https://www.udemy.com/a-years-worth-of-piano-lessons-in-one-weekend/,TRUE,20,244,25,33,Beginner Level,6 hours,2014-04-30T19:16:10Z,Musical Instruments,years worth piano lessons weekend,a year's worth of piano lessons in one weekend,"['piano lessons weekend', 'piano lessons', 'worth piano lessons', 'year worth piano', 'lessons weekend', 'worth piano', 'piano', 'lessons', 'weekend', 'year worth']"
2468,2468,2468,2468,2468,441996,Bones of the Blues - learn 4 cool tunes to expert level now!,https://www.udemy.com/bones-of-the-blues/,TRUE,200,248,9,21,All Levels,2 hours,2015-03-09T21:31:38Z,Musical Instruments,bones blues  learn 4 cool tunes expert level now,bones of the blues - learn 4 cool tunes to expert level now!,"['bones blues', 'bones blues learn', 'blues learn cool', 'learn cool tunes', 'cool tunes', 'blues learn', 'tunes', 'cool tunes expert', 'tunes expert', 'blues']"
2469,2469,2469,2469,2469,1065198,GUITAR #1: Beginner Basics and Beyond,https://www.udemy.com/guitar-1-beginner-basics-and-beyond/,TRUE,20,111,12,64,Beginner Level,3 hours,2017-03-01T05:07:08Z,Musical Instruments,guitar 1 beginner basics,guitar #1: beginner basics and beyond,"['guitar beginner basics', 'guitar beginner', 'guitar', 'beginner basics', 'beginner', 'basics']"
2470,2470,2470,2470,2470,1103526,Pure Modal Magic: The Complete Guitar Modes Solution,https://www.udemy.com/pure-modal-magic/,TRUE,50,52,3,18,All Levels,2 hours,2017-02-14T03:09:24Z,Musical Instruments,pure modal magic complete guitar modes solution,pure modal magic: the complete guitar modes solution,"['guitar modes solution', 'complete guitar modes', 'guitar modes', 'magic complete guitar', 'modal magic complete', 'pure modal magic', 'modal magic', 'pure modal', 'modes', 'modes solution']"
2471,2471,2471,2471,2471,211714,Aprende diferentes ritmos con la guitarra rítmica,https://www.udemy.com/curso-de-guitarra-electrica-guitarra-ritmica/,TRUE,20,10,1,12,All Levels,1 hour,2014-05-07T21:32:43Z,Musical Instruments,aprende diferentes ritmos con la guitarra rtmica,aprende diferentes ritmos con la guitarra rítmica,"['la guitarra rítmica', 'ritmos la guitarra', 'guitarra rítmica', 'la guitarra', 'diferentes ritmos la', 'aprende diferentes ritmos', 'diferentes ritmos', 'guitarra', 'ritmos la', 'ritmos']"
2472,2472,2472,2472,2472,213984,Aprender a tocar la batería sin salir de casa,https://www.udemy.com/aprender-a-tocar-la-bateria-curso-online/,TRUE,50,10,0,23,All Levels,4 hours,2014-05-09T21:09:19Z,Musical Instruments,aprender tocar la batera sin salir de casa,aprender a tocar la batería sin salir de casa,"['tocar la batería', 'batería sin salir', 'sin salir casa', 'la batería sin', 'salir casa', 'la batería', 'batería', 'batería sin', 'aprender tocar la', 'casa']"
2473,2473,2473,2473,2473,217540,Aprende a tocar el bajo eléctrico ,https://www.udemy.com/aprende-a-tocar-el-bajo-electrico/,TRUE,50,9,0,33,All Levels,3.5 hours,2014-05-16T17:29:37Z,Musical Instruments,aprende tocar el bajo elctrico,aprende a tocar el bajo eléctrico ,"['el bajo eléctrico', 'bajo eléctrico', 'aprende tocar el', 'eléctrico', 'aprende tocar', 'tocar el bajo', 'el bajo', 'tocar el', 'el', 'aprende']"
2474,2474,2474,2474,2474,212438,Aprende todos los secretos de la salsa para piano,https://www.udemy.com/aprende-a-tocar-salsa-en-el-piano/,TRUE,50,7,0,17,All Levels,3 hours,2014-05-09T19:50:45Z,Musical Instruments,aprende todos los secretos de la salsa para piano,aprende todos los secretos de la salsa para piano,"['salsa para piano', 'la salsa para', 'salsa para', 'secretos la salsa', 'la salsa', 'salsa', 'para piano', 'piano', 'todos los secretos', 'los secretos']"
2475,2475,2475,2475,2475,212520,Aprende a tocar ritmos latinos en el teclado,https://www.udemy.com/aprende-a-tocar-ritmos-latinos-en-el-teclado/,TRUE,50,7,0,31,All Levels,3.5 hours,2014-05-09T20:01:06Z,Musical Instruments,aprende tocar ritmos latinos en el teclado,aprende a tocar ritmos latinos en el teclado,"['ritmos latinos en', 'tocar ritmos latinos', 'latinos en el', 'latinos en', 'ritmos latinos', 'en el teclado', 'el teclado', 'aprende tocar ritmos', 'en el', 'teclado']"
2476,2476,2476,2476,2476,1150468,Ukulele lernen für Papas mit Aram sam sam,https://www.udemy.com/ukulele-lernen-fur-papas-mit-aram-sam-sam/,TRUE,55,1,0,37,Beginner Level,42 mins,2017-05-17T20:23:46Z,Musical Instruments,ukulele lernen fr papas mit aram sam sam,ukulele lernen für papas mit aram sam sam,"['ukulele lernen für', 'ukulele lernen', 'ukulele', 'papas mit aram', 'lernen für papas', 'mit aram sam', 'für papas mit', 'papas mit', 'aram sam sam', 'lernen für']"
2477,2477,2477,2477,2477,218596,Aprende a tocar la trompeta,https://www.udemy.com/aprende-a-tocar-la-trompeta-desde-cero/,TRUE,50,6,2,30,All Levels,3 hours,2014-05-19T16:44:04Z,Musical Instruments,aprende tocar la trompeta,aprende a tocar la trompeta,"['tocar la trompeta', 'aprende tocar la', 'aprende tocar', 'la trompeta', 'tocar la', 'trompeta', 'aprende', 'tocar', 'la']"
2478,2478,2478,2478,2478,513528,Curso de guitarra para principiantes.,https://www.udemy.com/curso-de-guitarra-para-principiantes2/,TRUE,20,4,0,7,Beginner Level,1 hour,2015-06-11T15:55:19Z,Musical Instruments,curso de guitarra para principiantes,curso de guitarra para principiantes.,"['guitarra para principiantes', 'curso guitarra para', 'guitarra para', 'curso guitarra', 'para principiantes', 'guitarra', 'principiantes', 'para', 'curso']"
2479,2479,2479,2479,2479,211026,Aprende a tocar Jazz y Ritmos Latinos en la guitarra,https://www.udemy.com/aprende-a-tocar-jazz-y-ritmos-latinos-en-la-guitarra/,TRUE,50,6,0,17,All Levels,3 hours,2014-05-07T22:15:04Z,Musical Instruments,aprende tocar jazz ritmos latinos en la guitarra,aprende a tocar jazz y ritmos latinos en la guitarra,"['jazz ritmos latinos', 'la guitarra', 'en la guitarra', 'aprende tocar jazz', 'ritmos latinos en', 'tocar jazz ritmos', 'latinos en la', 'latinos en', 'ritmos latinos', 'jazz ritmos']"
2480,2480,2480,2480,2480,847808,こどもギターレッスン　リトルギタリストⅢ（完結編）,https://www.udemy.com/takalittle3/,TRUE,20,3,0,36,Beginner Level,1 hour,2016-10-03T16:42:12Z,Musical Instruments, ,こどもギターレッスン　リトルギタリストⅲ（完結編）,"['こどもギターレッスン リトルギタリストⅲ 完結編', 'こどもギターレッスン リトルギタリストⅲ', 'こどもギターレッスン', '完結編', 'リトルギタリストⅲ 完結編', 'リトルギタリストⅲ']"
2481,2481,2481,2481,2481,218856,Aprende a tocar la flauta dulce de forma sencilla y gradual,https://www.udemy.com/aprende-a-tocar-la-flauta-dulce-curso-en-video/,TRUE,50,5,0,23,All Levels,3 hours,2014-05-19T16:49:04Z,Musical Instruments,aprende tocar la flauta dulce de forma sencilla gradual,aprende a tocar la flauta dulce de forma sencilla y gradual,"['flauta dulce forma', 'tocar la flauta', 'la flauta dulce', 'flauta dulce', 'forma sencilla gradual', 'dulce forma sencilla', 'la flauta', 'aprende tocar la', 'sencilla gradual', 'dulce forma']"
2482,2482,2482,2482,2482,214218,"Aprende a tocar jazz, salsa y blues en el piano",https://www.udemy.com/aprende-a-tocar-jazz-salsa-y-blues-en-el-piano/,TRUE,20,5,0,23,All Levels,3 hours,2014-05-19T15:55:12Z,Musical Instruments,aprende tocar jazz salsa blues en el piano,"aprende a tocar jazz, salsa y blues en el piano","['en el piano', 'el piano', 'salsa blues en', 'jazz salsa blues', 'jazz salsa', 'tocar jazz salsa', 'blues en el', 'aprende tocar jazz', 'salsa blues', 'piano']"
